ts	hostid	type	mod	value	tag
1785006300000	host011	disk	sdb_read	212902	disk_rw_sectors
1785006600000	host004	disk	sdc_svctm	16.45	disk_latency_ms
1785006900000	host012	disk	sda_read	235209	disk_rw_sectors
1785007200000	host003	disk	sdd_rqm	167.99	disk_rqm_per_sec
1785007500000	host002	disk	sdd_svctm	42.60	disk_latency_ms
1785007800000	host002	disk	sdd_await	15.49	disk_latency_ms
1785008100000	host003	disk	sdb_avgrq	448.24	disk_other_metric
1785008400000	host010	disk	sdc_avgrq	471.62	disk_other_metric
1785008700000	host012	disk	sdd_write	186972	disk_rw_sectors
1785009000000	host005	disk	sde_avgrq	438.36	disk_other_metric
1785009300000	host017	disk	sdd_avgrq	112.13	disk_other_metric
1785009600000	host015	disk	sdc_read	186859	disk_rw_sectors
1785009900000	host019	disk	sde_avgrq	702.33	disk_other_metric
1785010200000	host019	disk	sde_util	19.94	disk_util_percent
1785010500000	host010	disk	sdd_write	19213	disk_rw_sectors
1785010800000	host011	disk	sde_write	256025	disk_rw_sectors
1785011100000	host017	disk	sde_svctm	1.61	disk_latency_ms
1785011400000	host007	disk	sdc_read	277794	disk_rw_sectors
1785011700000	host007	disk	sdb_util	8.31	disk_util_percent
1785012000000	host003	disk	sdc_write	125643	disk_rw_sectors
1785012300000	host017	disk	sdb_write	223935	disk_rw_sectors
1785012600000	host002	disk	sdc_svctm	23.77	disk_latency_ms
1785012900000	host018	disk	sdb_write	425766	disk_rw_sectors
1785013200000	host018	disk	sde_rqm	176.31	disk_rqm_per_sec
1785013500000	host006	disk	sda_svctm	27.21	disk_latency_ms
1785013800000	host007	disk	sda_rqm	142.62	disk_rqm_per_sec
1785014100000	host018	disk	sdc_util	18.40	disk_util_percent
1785014400000	host003	disk	sda_await	9.16	disk_latency_ms
1785014700000	host015	disk	sde_avgrq	408.59	disk_other_metric
1785015000000	host007	disk	sda_await	36.47	disk_latency_ms
1785015300000	host016	disk	sdc_svctm	2.60	disk_latency_ms
1785015600000	host017	disk	sdb_read	186772	disk_rw_sectors
1785015900000	host014	disk	sda_svctm	9.48	disk_latency_ms
1785016200000	host009	disk	sde_await	24.88	disk_latency_ms
1785016500000	host016	disk	sdd_util	74.23	disk_util_percent
1785016800000	host006	disk	sda_util	58.89	disk_util_percent
1785017100000	host003	disk	sde_avgrq	224.48	disk_other_metric
1785017400000	host013	disk	sdd_read	308103	disk_rw_sectors
1785017700000	host020	disk	sdb_avgrq	888.66	disk_other_metric
1785018000000	host014	disk	sdb_avgrq	971.67	disk_other_metric
1785018300000	host011	disk	sdd_rqm	304.80	disk_rqm_per_sec
1785018600000	host019	disk	sdb_rqm	344.75	disk_rqm_per_sec
1785018900000	host004	disk	sdd_rqm	266.13	disk_rqm_per_sec
1785019200000	host018	disk	sdb_await	24.04	disk_latency_ms
1785019500000	host019	disk	sdb_rqm	265.65	disk_rqm_per_sec
1785019800000	host008	disk	sdb_await	8.27	disk_latency_ms
1785020100000	host003	disk	sde_svctm	29.76	disk_latency_ms
1785020400000	host017	disk	sdd_avgrq	904.60	disk_other_metric
1785020700000	host006	disk	sdd_avgrq	389.86	disk_other_metric
1785021000000	host017	disk	sdd_svctm	14.95	disk_latency_ms
1785021300000	host020	disk	sde_util	58.28	disk_util_percent
1785021600000	host015	disk	sda_write	294146	disk_rw_sectors
1785021900000	host012	disk	sdb_svctm	16.50	disk_latency_ms
1785022200000	host019	disk	sdc_await	37.74	disk_latency_ms
1785022500000	host005	disk	sdd_svctm	37.12	disk_latency_ms
1785022800000	host019	disk	sdd_rqm	89.58	disk_rqm_per_sec
1785023100000	host003	disk	sdd_util	74.52	disk_util_percent
1785023400000	host015	disk	sde_svctm	30.50	disk_latency_ms
1785023700000	host003	disk	sdd_read	156887	disk_rw_sectors
1785024000000	host017	disk	sde_svctm	9.46	disk_latency_ms
1785024300000	host020	disk	sdd_util	89.87	disk_util_percent
1785024600000	host015	disk	sda_rqm	463.12	disk_rqm_per_sec
1785024900000	host019	disk	sdd_svctm	15.03	disk_latency_ms
1785025200000	host009	disk	sdb_await	40.56	disk_latency_ms
1785025500000	host009	disk	sdd_write	223060	disk_rw_sectors
1785025800000	host016	disk	sda_write	274240	disk_rw_sectors
1785026100000	host013	disk	sdd_svctm	5.33	disk_latency_ms
1785026400000	host006	disk	sdd_write	334598	disk_rw_sectors
1785026700000	host001	disk	sdd_write	276909	disk_rw_sectors
1785027000000	host017	disk	sdb_await	37.62	disk_latency_ms
1785027300000	host018	disk	sdc_read	406512	disk_rw_sectors
1785027600000	host003	disk	sda_avgrq	609.75	disk_other_metric
1785027900000	host016	disk	sde_svctm	4.08	disk_latency_ms
1785028200000	host011	disk	sda_rqm	443.75	disk_rqm_per_sec
1785028500000	host001	disk	sda_write	436938	disk_rw_sectors
1785028800000	host004	disk	sdd_util	46.80	disk_util_percent
1785029100000	host002	disk	sdd_await	15.85	disk_latency_ms
1785029400000	host018	disk	sdc_util	92.46	disk_util_percent
1785029700000	host019	disk	sdd_write	115873	disk_rw_sectors
1785030000000	host012	disk	sda_read	329255	disk_rw_sectors
1785030300000	host011	disk	sdc_svctm	26.97	disk_latency_ms
1785030600000	host001	disk	sde_util	96.12	disk_util_percent
1785030900000	host001	disk	sda_await	9.84	disk_latency_ms
1785031200000	host013	disk	sdb_rqm	373.06	disk_rqm_per_sec
1785031500000	host004	disk	sdc_read	301818	disk_rw_sectors
1785031800000	host008	disk	sda_read	5471	disk_rw_sectors
1785032100000	host008	disk	sde_svctm	6.37	disk_latency_ms
1785032400000	host019	disk	sda_svctm	15.44	disk_latency_ms
1785032700000	host011	disk	sdc_await	6.15	disk_latency_ms
1785033000000	host014	disk	sdc_rqm	286.98	disk_rqm_per_sec
1785033300000	host017	disk	sda_await	41.33	disk_latency_ms
1785033600000	host004	disk	sdc_svctm	35.89	disk_latency_ms
1785033900000	host002	disk	sdd_avgrq	327.74	disk_other_metric
1785034200000	host005	disk	sde_avgrq	212.18	disk_other_metric
1785034500000	host015	disk	sdd_write	209956	disk_rw_sectors
1785034800000	host003	disk	sdb_await	46.64	disk_latency_ms
1785035100000	host017	disk	sdb_svctm	10.36	disk_latency_ms
1785035400000	host013	disk	sdd_read	479730	disk_rw_sectors
1785035700000	host015	disk	sda_read	113787	disk_rw_sectors
1785036000000	host012	disk	sdc_svctm	36.06	disk_latency_ms
1785036300000	host013	disk	sda_avgrq	208.99	disk_other_metric
1785036600000	host008	disk	sdd_rqm	352.16	disk_rqm_per_sec
1785036900000	host011	disk	sde_svctm	16.16	disk_latency_ms
1785037200000	host014	disk	sda_read	192265	disk_rw_sectors
1785037500000	host010	disk	sdd_util	66.57	disk_util_percent
1785037800000	host003	disk	sdb_await	43.05	disk_latency_ms
1785038100000	host013	disk	sda_avgrq	584.78	disk_other_metric
1785038400000	host019	disk	sdb_write	187206	disk_rw_sectors
1785038700000	host012	disk	sdc_read	53090	disk_rw_sectors
1785039000000	host013	disk	sdd_avgrq	246.10	disk_other_metric
1785039300000	host020	disk	sdc_rqm	330.01	disk_rqm_per_sec
1785039600000	host017	disk	sda_avgrq	471.54	disk_other_metric
1785039900000	host006	disk	sde_util	2.82	disk_util_percent
1785040200000	host006	disk	sde_svctm	29.77	disk_latency_ms
1785040500000	host013	disk	sdb_util	0.47	disk_util_percent
1785040800000	host008	disk	sdd_avgrq	177.09	disk_other_metric
1785041100000	host003	disk	sde_await	40.38	disk_latency_ms
1785041400000	host009	disk	sde_rqm	408.50	disk_rqm_per_sec
1785041700000	host014	disk	sde_rqm	17.48	disk_rqm_per_sec
1785042000000	host004	disk	sde_util	95.89	disk_util_percent
1785042300000	host011	disk	sdd_write	175511	disk_rw_sectors
1785042600000	host018	disk	sde_avgrq	409.59	disk_other_metric
1785042900000	host009	disk	sdc_rqm	487.66	disk_rqm_per_sec
1785043200000	host004	disk	sdc_rqm	94.45	disk_rqm_per_sec
1785043500000	host018	disk	sde_svctm	0.16	disk_latency_ms
1785043800000	host016	disk	sdd_write	4337	disk_rw_sectors
1785044100000	host009	disk	sde_read	255121	disk_rw_sectors
1785044400000	host014	disk	sdd_write	221365	disk_rw_sectors
1785044700000	host005	disk	sdc_svctm	43.63	disk_latency_ms
1785045000000	host009	disk	sdb_avgrq	676.43	disk_other_metric
1785045300000	host015	disk	sdc_read	277279	disk_rw_sectors
1785045600000	host019	disk	sde_write	310366	disk_rw_sectors
1785045900000	host011	disk	sdd_write	485786	disk_rw_sectors
1785046200000	host001	disk	sdb_util	57.51	disk_util_percent
1785046500000	host002	disk	sdb_util	49.53	disk_util_percent
1785046800000	host009	disk	sda_rqm	284.83	disk_rqm_per_sec
1785047100000	host006	disk	sdc_svctm	26.88	disk_latency_ms
1785047400000	host009	disk	sdc_svctm	22.77	disk_latency_ms
1785047700000	host009	disk	sda_await	37.74	disk_latency_ms
1785048000000	host012	disk	sdc_read	448622	disk_rw_sectors
1785048300000	host008	disk	sdb_await	26.93	disk_latency_ms
1785048600000	host015	disk	sdd_read	443473	disk_rw_sectors
1785048900000	host016	disk	sdc_read	237771	disk_rw_sectors
1785049200000	host009	disk	sdc_write	11153	disk_rw_sectors
1785049500000	host014	disk	sdc_read	413577	disk_rw_sectors
1785049800000	host004	disk	sde_await	41.97	disk_latency_ms
1785050100000	host009	disk	sdc_rqm	101.55	disk_rqm_per_sec
1785050400000	host007	disk	sdc_svctm	38.02	disk_latency_ms
1785050700000	host003	disk	sdc_svctm	24.72	disk_latency_ms
1785051000000	host018	disk	sda_svctm	22.22	disk_latency_ms
1785051300000	host012	disk	sdc_svctm	11.20	disk_latency_ms
1785051600000	host008	disk	sdd_write	212180	disk_rw_sectors
1785051900000	host010	disk	sda_svctm	22.53	disk_latency_ms
1785052200000	host009	disk	sdb_read	121922	disk_rw_sectors
1785052500000	host001	disk	sda_rqm	311.34	disk_rqm_per_sec
1785052800000	host004	disk	sdc_await	9.73	disk_latency_ms
1785053100000	host014	disk	sdb_rqm	93.14	disk_rqm_per_sec
1785053400000	host005	disk	sda_util	13.32	disk_util_percent
1785053700000	host009	disk	sda_write	20719	disk_rw_sectors
1785054000000	host009	disk	sde_rqm	327.60	disk_rqm_per_sec
1785054300000	host006	disk	sde_write	468943	disk_rw_sectors
1785054600000	host003	disk	sdc_rqm	362.08	disk_rqm_per_sec
1785054900000	host012	disk	sdd_util	46.18	disk_util_percent
1785055200000	host001	disk	sdc_avgrq	757.96	disk_other_metric
1785055500000	host003	disk	sdb_rqm	28.30	disk_rqm_per_sec
1785055800000	host016	disk	sdc_avgrq	99.70	disk_other_metric
1785056100000	host007	disk	sda_write	141936	disk_rw_sectors
1785056400000	host012	disk	sda_avgrq	840.19	disk_other_metric
1785056700000	host003	disk	sdd_rqm	310.69	disk_rqm_per_sec
1785057000000	host020	disk	sde_avgrq	98.79	disk_other_metric
1785057300000	host005	disk	sde_read	393558	disk_rw_sectors
1785057600000	host009	disk	sde_svctm	47.61	disk_latency_ms
1785057900000	host001	disk	sda_svctm	7.64	disk_latency_ms
1785058200000	host013	disk	sdb_avgrq	865.55	disk_other_metric
1785058500000	host019	disk	sdb_util	20.47	disk_util_percent
1785058800000	host006	disk	sdd_await	4.00	disk_latency_ms
1785059100000	host016	disk	sde_avgrq	793.45	disk_other_metric
1785059400000	host006	disk	sdd_avgrq	13.99	disk_other_metric
1785059700000	host007	disk	sdb_write	219789	disk_rw_sectors
1785060000000	host004	disk	sdb_read	279744	disk_rw_sectors
1785060300000	host020	disk	sdd_rqm	17.72	disk_rqm_per_sec
1785060600000	host010	disk	sde_await	26.34	disk_latency_ms
1785060900000	host004	disk	sde_await	10.83	disk_latency_ms
1785061200000	host016	disk	sda_rqm	74.65	disk_rqm_per_sec
1785061500000	host013	disk	sdd_util	69.45	disk_util_percent
1785061800000	host006	disk	sdd_rqm	467.13	disk_rqm_per_sec
1785062100000	host005	disk	sdc_rqm	15.90	disk_rqm_per_sec
1785062400000	host011	disk	sda_avgrq	390.92	disk_other_metric
1785062700000	host014	disk	sdd_read	36741	disk_rw_sectors
1785063000000	host019	disk	sdd_await	9.91	disk_latency_ms
1785063300000	host018	disk	sdb_rqm	4.99	disk_rqm_per_sec
1785063600000	host015	disk	sda_svctm	30.29	disk_latency_ms
1785063900000	host001	disk	sdd_rqm	47.89	disk_rqm_per_sec
1785064200000	host008	disk	sdd_read	174870	disk_rw_sectors
1785064500000	host019	disk	sda_rqm	13.00	disk_rqm_per_sec
1785064800000	host015	disk	sdd_write	322613	disk_rw_sectors
1785065100000	host015	disk	sda_read	99356	disk_rw_sectors
1785065400000	host002	disk	sdd_util	17.17	disk_util_percent
1785065700000	host003	disk	sdb_read	107056	disk_rw_sectors
1785066000000	host018	disk	sde_await	28.36	disk_latency_ms
1785066300000	host017	disk	sda_svctm	44.24	disk_latency_ms
1785066600000	host013	disk	sdb_svctm	7.21	disk_latency_ms
1785066900000	host004	disk	sdb_rqm	402.13	disk_rqm_per_sec
1785067200000	host009	disk	sda_await	43.52	disk_latency_ms
1785067500000	host009	disk	sdb_util	79.23	disk_util_percent
1785067800000	host016	disk	sdc_read	298571	disk_rw_sectors
1785068100000	host006	disk	sde_rqm	236.98	disk_rqm_per_sec
1785068400000	host001	disk	sde_util	25.68	disk_util_percent
1785068700000	host008	disk	sdb_util	5.38	disk_util_percent
1785069000000	host005	disk	sde_write	398236	disk_rw_sectors
1785069300000	host010	disk	sdd_avgrq	856.83	disk_other_metric
1785069600000	host005	disk	sdb_write	189029	disk_rw_sectors
1785069900000	host005	disk	sda_read	339710	disk_rw_sectors
1785070200000	host013	disk	sda_rqm	72.04	disk_rqm_per_sec
1785070500000	host006	disk	sdd_write	477820	disk_rw_sectors
1785070800000	host019	disk	sdc_avgrq	755.33	disk_other_metric
1785071100000	host005	disk	sdb_rqm	291.67	disk_rqm_per_sec
1785071400000	host010	disk	sdd_util	79.78	disk_util_percent
1785071700000	host016	disk	sdb_write	197041	disk_rw_sectors
1785072000000	host020	disk	sdb_rqm	104.12	disk_rqm_per_sec
1785072300000	host006	disk	sdb_util	64.16	disk_util_percent
1785072600000	host012	disk	sda_await	4.81	disk_latency_ms
1785072900000	host005	disk	sda_svctm	20.51	disk_latency_ms
1785073200000	host015	disk	sde_avgrq	720.20	disk_other_metric
1785073500000	host001	disk	sdd_read	141740	disk_rw_sectors
1785073800000	host012	disk	sdc_await	29.26	disk_latency_ms
1785074100000	host012	disk	sdc_read	200416	disk_rw_sectors
1785074400000	host002	disk	sdd_read	55453	disk_rw_sectors
1785074700000	host004	disk	sdc_read	167598	disk_rw_sectors
1785075000000	host018	disk	sda_read	89511	disk_rw_sectors
1785075300000	host014	disk	sde_svctm	44.05	disk_latency_ms
1785075600000	host010	disk	sde_svctm	44.26	disk_latency_ms
1785075900000	host009	disk	sda_svctm	27.84	disk_latency_ms
1785076200000	host017	disk	sdb_util	12.69	disk_util_percent
1785076500000	host015	disk	sde_await	49.96	disk_latency_ms
1785076800000	host001	disk	sdc_svctm	26.32	disk_latency_ms
1785077100000	host010	disk	sde_util	25.88	disk_util_percent
1785077400000	host017	disk	sde_write	229806	disk_rw_sectors
1785077700000	host018	disk	sda_read	295989	disk_rw_sectors
1785078000000	host004	disk	sdc_rqm	245.35	disk_rqm_per_sec
1785078300000	host020	disk	sdd_read	44959	disk_rw_sectors
1785078600000	host014	disk	sde_avgrq	43.61	disk_other_metric
1785078900000	host013	disk	sdd_svctm	46.67	disk_latency_ms
1785079200000	host007	disk	sda_util	60.79	disk_util_percent
1785079500000	host005	disk	sdc_write	411787	disk_rw_sectors
1785079800000	host011	disk	sde_write	146067	disk_rw_sectors
1785080100000	host018	disk	sdc_avgrq	509.86	disk_other_metric
1785080400000	host009	disk	sdd_util	94.45	disk_util_percent
1785080700000	host002	disk	sdc_svctm	7.97	disk_latency_ms
1785081000000	host008	disk	sdd_svctm	20.57	disk_latency_ms
1785081300000	host009	disk	sdc_util	18.75	disk_util_percent
1785081600000	host001	disk	sda_write	34560	disk_rw_sectors
1785081900000	host006	disk	sdc_write	389797	disk_rw_sectors
1785082200000	host016	disk	sde_read	454148	disk_rw_sectors
1785082500000	host001	disk	sdc_await	45.14	disk_latency_ms
1785082800000	host001	disk	sdd_write	399173	disk_rw_sectors
1785083100000	host007	disk	sda_rqm	30.48	disk_rqm_per_sec
1785083400000	host001	disk	sdd_svctm	18.91	disk_latency_ms
1785083700000	host010	disk	sda_util	45.34	disk_util_percent
1785084000000	host019	disk	sdc_read	320962	disk_rw_sectors
1785084300000	host001	disk	sda_rqm	258.08	disk_rqm_per_sec
1785084600000	host019	disk	sda_read	63605	disk_rw_sectors
1785084900000	host009	disk	sdc_read	212962	disk_rw_sectors
1785085200000	host001	disk	sdb_rqm	289.82	disk_rqm_per_sec
1785085500000	host003	disk	sde_await	28.43	disk_latency_ms
1785085800000	host005	disk	sda_avgrq	138.86	disk_other_metric
1785086100000	host016	disk	sdc_write	489589	disk_rw_sectors
1785086400000	host015	disk	sde_svctm	47.26	disk_latency_ms
1785086700000	host019	disk	sde_util	74.00	disk_util_percent
1785087000000	host020	disk	sdc_rqm	194.10	disk_rqm_per_sec
1785087300000	host018	disk	sdb_await	15.08	disk_latency_ms
1785087600000	host003	disk	sdc_util	48.00	disk_util_percent
1785087900000	host009	disk	sde_await	12.32	disk_latency_ms
1785088200000	host002	disk	sdb_rqm	460.68	disk_rqm_per_sec
1785088500000	host019	disk	sdc_svctm	13.94	disk_latency_ms
1785088800000	host008	disk	sda_avgrq	434.56	disk_other_metric
1785089100000	host004	disk	sda_avgrq	953.09	disk_other_metric
1785089400000	host003	disk	sdb_read	274407	disk_rw_sectors
1785089700000	host003	disk	sda_await	4.71	disk_latency_ms
1785090000000	host020	disk	sdd_await	34.75	disk_latency_ms
1785090300000	host011	disk	sdc_svctm	7.16	disk_latency_ms
1785090600000	host019	disk	sde_avgrq	150.08	disk_other_metric
1785090900000	host001	disk	sdc_write	333406	disk_rw_sectors
1785091200000	host009	disk	sda_rqm	34.21	disk_rqm_per_sec
1785091500000	host007	disk	sda_await	38.16	disk_latency_ms
1785091800000	host009	disk	sdb_util	41.11	disk_util_percent
1785092100000	host015	disk	sda_await	18.82	disk_latency_ms
1785092400000	host019	disk	sdb_avgrq	283.38	disk_other_metric
1785092700000	host009	disk	sda_util	43.19	disk_util_percent
1785093000000	host005	disk	sdd_rqm	47.75	disk_rqm_per_sec
1785093300000	host018	disk	sdd_read	139983	disk_rw_sectors
1785093600000	host001	disk	sdd_read	370325	disk_rw_sectors
1785093900000	host018	disk	sda_read	361086	disk_rw_sectors
1785094200000	host017	disk	sde_read	482686	disk_rw_sectors
1785094500000	host005	disk	sde_write	269137	disk_rw_sectors
1785094800000	host015	disk	sdd_avgrq	968.15	disk_other_metric
1785095100000	host005	disk	sda_util	14.07	disk_util_percent
1785095400000	host017	disk	sdc_await	25.09	disk_latency_ms
1785095700000	host003	disk	sdb_svctm	13.18	disk_latency_ms
1785096000000	host011	disk	sdd_read	245140	disk_rw_sectors
1785096300000	host008	disk	sdc_await	31.89	disk_latency_ms
1785096600000	host007	disk	sdb_util	31.16	disk_util_percent
1785096900000	host008	disk	sdc_await	49.79	disk_latency_ms
1785097200000	host001	disk	sda_rqm	147.33	disk_rqm_per_sec
1785097500000	host006	disk	sdb_read	404535	disk_rw_sectors
1785097800000	host018	disk	sdd_read	289228	disk_rw_sectors
1785098100000	host011	disk	sdb_read	287808	disk_rw_sectors
1785098400000	host004	disk	sdb_util	93.83	disk_util_percent
1785098700000	host006	disk	sda_await	17.36	disk_latency_ms
1785099000000	host001	disk	sdd_avgrq	665.56	disk_other_metric
1785099300000	host013	disk	sdc_read	463140	disk_rw_sectors
1785099600000	host002	disk	sdd_rqm	232.32	disk_rqm_per_sec
1785099900000	host006	disk	sde_write	29035	disk_rw_sectors
1785100200000	host009	disk	sdc_util	40.84	disk_util_percent
1785100500000	host002	disk	sda_read	66997	disk_rw_sectors
